title,author,subject,additional_subjects,first_publish_year,cover_id,cover_url,edition_count,ratings_average,ratings_count,key
David gets in trouble,"David Shannon, Teresa Mlawer",Children,"Apologizing, Conducta (Etica), Pedir perdón, Fiction, Ficción juvenil",2002,275554,https://covers.openlibrary.org/b/id/275554-L.jpg,14,,0,/works/OL547365W
The little woodman and his dog cæsar,Mrs. Mary Martha (Butt) Sherwood,Children,"Juvenile fiction, Boys, Christian life, Conduct of life, Dogs",1800,7448411,https://covers.openlibrary.org/b/id/7448411-L.jpg,14,,0,/works/OL1087673W
La Nuit / L'Aube / Le Jour,Elie Wiesel,Children,"Holocaust, Holocaust literature, death marches, Talmud, Siege of Jerusalem",1961,9154509,https://covers.openlibrary.org/b/id/9154509-L.jpg,14,,0,/works/OL14856828W
"Nutrition, health, and safety for young children",Joanne Sorte,Children,"Health Promotion, Health and hygiene, Children-, Methods, Nutritional Requirements",2010,9021436,https://covers.openlibrary.org/b/id/9021436-L.jpg,14,,0,/works/OL18667569W
A Wonderlandiful World,Shannon Hale,Children,"fairy tale, fantasy, girls, children, kids",2014,7316506,https://covers.openlibrary.org/b/id/7316506-L.jpg,14,,0,/works/OL17076679W
The blue edge of midnight,Jonathon King,Children,"Detective and mystery stories, Max Freeman (Fictitious character), Ex-police officers, Children, Crimes against",2002,6478047,https://covers.openlibrary.org/b/id/6478047-L.jpg,14,,0,/works/OL18112153W
Grandmother Elsie,Martha Finley,Children,"Christian life, Elsie Dinsmore (Fictitious character), Fiction, Children's stories, American, Children's fiction",1882,843126,https://covers.openlibrary.org/b/id/843126-L.jpg,14,,0,/works/OL1797596W
The mountain lion,Jean Stafford,Children,"Children, Fiction, Fiction, general, Colorado, fiction, Fiction, westerns",1947,156764,https://covers.openlibrary.org/b/id/156764-L.jpg,14,,0,/works/OL4103775W
Original sins,Lisa Alther,Children,"Fiction, Friendship, Children, City and town life, Domestic fiction",1981,4362520,https://covers.openlibrary.org/b/id/4362520-L.jpg,14,,0,/works/OL2978955W
Fruits of a father's love,William Penn,Children,"Children, Christian ethics, Conduct of life, Early works to 1800, Maxims",1726,5554722,https://covers.openlibrary.org/b/id/5554722-L.jpg,14,,0,/works/OL826172W
The Authoritative Calvin and Hobbes,Bill Watterson,Children,"Cartoons, Comic books, strips, Tiger, Imaginary companions, Children",1988,636127,https://covers.openlibrary.org/b/id/636127-L.jpg,14,,0,/works/OL3004222W
Bella y oscura,Rosa Montero,Children,"Fiction, Children, Social life and customs, Spanish language materials, Romance literature",1993,3905358,https://covers.openlibrary.org/b/id/3905358-L.jpg,14,,0,/works/OL991948W
The line of love,James Branch Cabell,Children,"Middle Ages, Fiction, Children, Conduct of life, Juvenile fiction",1905,4993414,https://covers.openlibrary.org/b/id/4993414-L.jpg,14,,0,/works/OL6585856W
Being a Bad Sport,Joy Berry,Children,"Sportsmanship, Juvenile literature, Conduct of life, Family, Education",1984,6905390,https://covers.openlibrary.org/b/id/6905390-L.jpg,14,,0,/works/OL2403657W
A Book about Snooping,Joy Berry,Children,"Juvenile literature, Privacy, Behavior, Respect, Conduct of life",1982,8287626,https://covers.openlibrary.org/b/id/8287626-L.jpg,14,,0,/works/OL2403687W
Pooh Goes Visiting and Pooh & Piglet Nearly Catch a Woozle,A. A. Milne,Children,"A.A. Milne, Ernest Sheperd, Pooh Goes Visiting and Pooh and Piglet Nearly catch a Woozle, 1990 Petro-Canada Special Edition, Winnie-the-Pooh",1981,8743147,https://covers.openlibrary.org/b/id/8743147-L.jpg,14,,0,/works/OL476809W
Being Forgetful,Joy Berry,Children,"Conduct of life, Emotions in children, Habit breaking in children, Emotions, Responsibility",1984,9240083,https://covers.openlibrary.org/b/id/9240083-L.jpg,14,,0,/works/OL2403664W
A Book about Throwing Tantrums,Joy Berry,Children,"Anger, Juvenile literature, Temper tantrums, Behavior, Anger in children",1982,6901890,https://covers.openlibrary.org/b/id/6901890-L.jpg,14,,0,/works/OL2403689W
La calle es libre,"Kurusa, Monica Doppert",Children,"Community development, Juvenile fiction, Parks, Social Issues - Self-Esteem & Self-Reliance, Venezuela",1981,1465941,https://covers.openlibrary.org/b/id/1465941-L.jpg,14,,0,/works/OL3089326W
Models of cognitive development,Ken Richardson,Children,"Cognition in children, Developmental, Infant, PSYCHOLOGY, Cognition",1998,1609943,https://covers.openlibrary.org/b/id/1609943-L.jpg,14,,0,/works/OL607048W
The School of good manners,J. Garretson,Children,"Children, Conduct of life, Etiquette for children and teenagers",1715,,,14,,0,/works/OL32848648W
The mother's book,Lydia Maria Child,Children,"Child rearing, Mothers, Children, Books and reading, Conduct of life",1831,5898945,https://covers.openlibrary.org/b/id/5898945-L.jpg,14,,0,/works/OL107958W
Boyhood in Norway,Hjalmar Hjorth Boyesen,Children,"Boys, Children, Fiction, Juvenile fiction",1892,2039775,https://covers.openlibrary.org/b/id/2039775-L.jpg,13,,0,/works/OL6698893W
Helping young children learn language and literacy,"Carol Vukelich, James F. Christie, Billie Jean Enz",Children,"Children, Language, Language arts (Preschool), Primary / junior schools, Education / Teaching",2001,1145592,https://covers.openlibrary.org/b/id/1145592-L.jpg,13,,0,/works/OL8275183W
Multi-sensory Learning Structured Literacy Programme,Philippa Attwood,Children,"Audio-visual aids, Language, Handbooks, manuals, Dyslexic children, Treatment",1995,,,13,,0,/works/OL9822712W
Once,"Morris Gleitzman, CORA TIEDRA GARCÍA",Children,"Jews, Juvenile fiction, Fiction, World War, 1939-1945, Separation (Psychology)",2005,8022279,https://covers.openlibrary.org/b/id/8022279-L.jpg,13,,0,/works/OL2402308W
Little Folks Astray,Sophie May,Children,"Conduct of life, Description and travel, Family, Juvenile fiction, Juvenile literature",1871,1759786,https://covers.openlibrary.org/b/id/1759786-L.jpg,13,,0,/works/OL239810W
Struggling upward,"Horatio Alger, Jr.",Children,"Conduct of life, Children's stories, American, Adventure and adventurers, Robbers and outlaws, New England",1890,1254851,https://covers.openlibrary.org/b/id/1254851-L.jpg,13,,0,/works/OL2341709W
The Indispensable Calvin and Hobbes,Bill Watterson,Children,"Stuffed animals (Toys), Families, Imaginary companions, Comic books, strips, Tiger",1992,636164,https://covers.openlibrary.org/b/id/636164-L.jpg,13,,0,/works/OL3004215W
Marm Lisa,Kate Douglas Smith Wiggin,Children,"Conduct of life, Children, Juvenile literature",1896,5881628,https://covers.openlibrary.org/b/id/5881628-L.jpg,13,,0,/works/OL3468648W
Favorite Children's Authors and Illustrators,E. Russell Primm,Children,"Juvenile Dictionaries, Young adults, Dictionaries, Children's literature, Bio-bibliography",2002,5195260,https://covers.openlibrary.org/b/id/5195260-L.jpg,13,,0,/works/OL2706788W
Barnets århundrade,"Ellen Key, Marie Franzos, Francis Maro",Children,"Education, Parent and child, Children, Child rearing, Child psychology",1902,4476126,https://covers.openlibrary.org/b/id/4476126-L.jpg,13,,0,/works/OL2859911W
Studies of childhood,"Sully, James",Children,"Child development, Child psychology, Child study, Educational psychology, Fear",1895,6099646,https://covers.openlibrary.org/b/id/6099646-L.jpg,13,,0,/works/OL3988877W
HARRY and the Lady Next Door,Gene Zion,Children,"Dogs, Fiction, Juvenile fiction, Singing, Children's fiction",1960,444646,https://covers.openlibrary.org/b/id/444646-L.jpg,13,,0,/works/OL1973375W
Precious Moments,Samuel J. Butcher,Children,"Prayer books and devotions, Prayer-books and devotions, Children, English, Prayers",1990,645639,https://covers.openlibrary.org/b/id/645639-L.jpg,13,,0,/works/OL2008865W
Children's Language,"Keith E. Nelson, Carolyn E. Johnson, Ayhan Aksu-Koc",Children,"Children, language, Language acquisition, Children, Language, Language Development",2001,8957681,https://covers.openlibrary.org/b/id/8957681-L.jpg,13,,0,/works/OL20298607W
Play therapy,Garry L. Landreth,Children,"Play therapy, Children, Counseling of",1982,1197679,https://covers.openlibrary.org/b/id/1197679-L.jpg,13,,0,/works/OL19590987W
Bereavement Support Group Program for Children,"Beth Haasl, Jean Marnocha",Children,"Bereavement, Grief, Children and death, Children, counseling of, Group counseling",1999,1888328,https://covers.openlibrary.org/b/id/1888328-L.jpg,13,,0,/works/OL20988406W
Rollo learning to talk,Jacob Abbott,Children,"Children's stories, Thought and thinking, Juvenile fiction, Children, Conduct of life",1835,7001351,https://covers.openlibrary.org/b/id/7001351-L.jpg,13,,0,/works/OL4242139W
Global health,United States. General Accounting Office,Children,"AIDS (Disease), Children, Communicable diseases, Diseases, Epidemiology",1999,,,13,,0,/works/OL565086W
The Singing Tree,Kate Seredy,Children,"World War, 1914-1918, Children in Hungary, Juvenile fiction, Fiction, Farm life",1939,1317980,https://covers.openlibrary.org/b/id/1317980-L.jpg,13,,0,/works/OL4467511W
The last song of dusk,Siddharth Dhanvant Shanghvi,Children,"Physicians, Death, Physicians' spouses, Married people, Fiction",2004,158434,https://covers.openlibrary.org/b/id/158434-L.jpg,13,,0,/works/OL5709536W
The diseases of infancy and childhood,"Holt, L. Emmett",Children,"Pediatrics, Children, Diseases, In infancy & childhood, Disease",1897,7187865,https://covers.openlibrary.org/b/id/7187865-L.jpg,13,,0,/works/OL15230139W
Childhood in poetry,John MacKay Shaw,Children,"Bibliography, Book collecting, Catalogs, Children, Children's poetry",1962,12744892,https://covers.openlibrary.org/b/id/12744892-L.jpg,13,,0,/works/OL1423457W
Your child today and tomorrow,Sidonie Matsner Gruenberg,Children,"Children, Child development, Child psychology, Child study, Children. [from old catalog]",1913,5580028,https://covers.openlibrary.org/b/id/5580028-L.jpg,13,,0,/works/OL169787W
The Midnight Gang,"David Walliams, Tony Ross, Mared Llwyd",Children,"Sick children, Conduct of life, Nurses, Juvenile fiction, Medical fiction",2016,9838897,https://covers.openlibrary.org/b/id/9838897-L.jpg,13,,0,/works/OL17638522W
Primary child and adolescent mental health,Quentin Spender,Children,"Therapy, Adolescent, Child, Primary Health Care, Child psychotherapy",2011,13109618,https://covers.openlibrary.org/b/id/13109618-L.jpg,13,,0,/works/OL16417128W
Gregory The Terrible Eater,Mitchell Sharmat,Children,"Reading Rainbow, Kid's, Children, Children's, Juvenile",1980,383821,https://covers.openlibrary.org/b/id/383821-L.jpg,13,,0,/works/OL3962792W
Time for poetry,May Hill Arbuthnot,Children,"Children's poetry, English poetry, American poetry, Books and reading, Children",1951,11007052,https://covers.openlibrary.org/b/id/11007052-L.jpg,13,,0,/works/OL22294142W
More beasts (for worse children),"Hilaire Belloc, B T. B. 1870-1917",Children,"Children's poetry, English, Conduct of life, English Humorous poetry, Children, Juvenile poetry",1897,6967373,https://covers.openlibrary.org/b/id/6967373-L.jpg,13,,0,/works/OL2132179W
A children's book about being rude,Joy Berry,Children,"Juvenile literature, Conduct of life, Courtesy, Etiquette, Human behavior",1982,6695896,https://covers.openlibrary.org/b/id/6695896-L.jpg,13,,0,/works/OL2403705W
The school of good manners,Eleazer Moody,Children,"Etiquette for children and teenagers, Child rearing, Children, Juvenile literature, Conduct of life",1801,,,13,,0,/works/OL11364742W
Franklin's bad day,"Paulette Bourgeois, BOURGEOIS / CLARK, Brenda Clark",Children,"Fiction, Friendship, Household Moving, Moving, Household, Spanish language materials",1996,2078989,https://covers.openlibrary.org/b/id/2078989-L.jpg,13,,0,/works/OL29424W
W,Georges Perec,Children,"Holocaust, Jewish (1939-1945), Personal reminiscences, Fiction, general, World war, 1939-1945, fiction, New York Times reviewed",1975,914730,https://covers.openlibrary.org/b/id/914730-L.jpg,13,,0,/works/OL1715325W
De civilitate morum puerilium,Desiderius Erasmus,Children,"Children, Conduct of life, Early works to 1800, Etiquette, Etiquette for children and teenagers",1532,5883448,https://covers.openlibrary.org/b/id/5883448-L.jpg,12,,0,/works/OL679929W
Traité des maladies des femmes grosses,François Mauriceau,Children,"Care, Childbirth, Children, Complications, Delivery (Obstetrics)",1683,,,12,,0,/works/OL5609981W
Sexualleben des Kindes,Albert Moll,Children,"Children, Sexual behavior, Sex instruction, Sex, Growth",1912,5823907,https://covers.openlibrary.org/b/id/5823907-L.jpg,12,,0,/works/OL6447652W
Train Your Gaze,Roswell Angier,Children,"Portrait photography, Handbooks, manuals, Subjects & Themes, PHOTOGRAPHY, Children",2006,2190713,https://covers.openlibrary.org/b/id/2190713-L.jpg,12,,0,/works/OL6730618W
Child psychiatry,Leo Kanner,Children,"Child psychiatry, Pathological Psychology, Diseases, Children, Children with disabilities",1935,6473932,https://covers.openlibrary.org/b/id/6473932-L.jpg,12,,0,/works/OL7198755W
My Enemy's Cradle,Sara Pennypacker,Children,"History, World War, 1939-1945, Cousins, Pregnant women, Children",2008,2325409,https://covers.openlibrary.org/b/id/2325409-L.jpg,12,,0,/works/OL9324709W
Un sac de billes,Joseph Joffo,Children,"Guerre mondiale (1939-1945), Enfants juifs, Jews, Ouvrages pour la jeunesse, Re cits personnels",1973,976742,https://covers.openlibrary.org/b/id/976742-L.jpg,12,,0,/works/OL886244W
A Book about Interrupting,Joy Berry,Children,"Juvenile literature, Interpersonal communication in children, Behavior, Fiction, Human behavior",1984,8148576,https://covers.openlibrary.org/b/id/8148576-L.jpg,12,,0,/works/OL2403684W
Hope on! hope ever!,Mary Botham Howitt,Children,"Boys, Juvenile fiction, Conduct of life, Children and death, Inheritance and succession",1840,12935544,https://covers.openlibrary.org/b/id/12935544-L.jpg,12,,0,/works/OL245821W
Child and Adolescent Psychotherapy,Peter Blake,Children,"Child psychotherapy, Adolescent psychotherapy, Children, Psychotherapy, Adolescent",2011,,,12,,0,/works/OL25128245W
The children of the cold,Frederick Schwatka,Children,"Children, Eskimo children, Eskimos, Inuit children, Juvenile literature",1886,5677431,https://covers.openlibrary.org/b/id/5677431-L.jpg,12,,0,/works/OL2340400W
Readiness for religion,Ronald Goldman,Children,"Religious education of children, Psychology, Enfants, Éducation religieuse, Geloofsontwikkeling",1964,9288647,https://covers.openlibrary.org/b/id/9288647-L.jpg,12,,0,/works/OL10998236W
The children who lived,Kathryn A. Markell,Children,"Bereavement in children, Characters and characteristics in literature, Grief in children, Grief in adolescence, Bereavement in adolescence",2008,5500525,https://covers.openlibrary.org/b/id/5500525-L.jpg,12,,0,/works/OL12921155W
The school of good manners,Eleazar Moody,Children,"Etiquette for children and teenagers, Management, Children",1801,,,12,,0,/works/OL12332507W
Steps to Independence,"Bruce L. Baker, Alan J., Ph.D. Brightman, Jan B. Blacher, Louis J., Ph.D. Heifetz",Children,"Special education, Children with mental disabilities, Parent participation, Life skills guides, Education",1976,780926,https://covers.openlibrary.org/b/id/780926-L.jpg,12,,0,/works/OL3281939W
Ordinary Resurrections,Jonathan Kozol,Children,"Children, Children with social disabilities, Social conditions, Education, Armoede",2000,42001,https://covers.openlibrary.org/b/id/42001-L.jpg,12,,0,/works/OL2933783W
La vie privée d'autrefois,Alfred Franklin,Children,"Social life and customs, History, Children, Physicians, Medicine",1887,6529699,https://covers.openlibrary.org/b/id/6529699-L.jpg,12,,0,/works/OL3688979W
It's tot Shabbat!,Naomi Danis,Children,"Preschool children, Juvenile literature, Sabbath, Children, Sabbath, juvenile literature",2010,8249732,https://covers.openlibrary.org/b/id/8249732-L.jpg,12,,0,/works/OL3480470W
Big Sarah's little boots,Paulette Bourgeois,Children,"Juvenile fiction, Growth, Boots, Fiction, Children",1986,4962977,https://covers.openlibrary.org/b/id/4962977-L.jpg,12,,0,/works/OL29474W
The Growing Story,"Ruth Krauss, Phyllis Rowand, Phyllis Rowand",Children,"Juvenile fiction, Fiction, Growth, Seasons, Children",1947,4939981,https://covers.openlibrary.org/b/id/4939981-L.jpg,12,,0,/works/OL2040972W
Paula Modersohn-Becker,Paula Modersohn-Becker,Children,"Art, Artist colonies, Catalogs, Children, Exhibitions",1968,,,12,,0,/works/OL2084428W
The three,Sarah Lotz,Children,"Cults, Airplane crash survival, Fiction, End of the world, Survival",2014,9283306,https://covers.openlibrary.org/b/id/9283306-L.jpg,12,,0,/works/OL19980762W
Bruno,Jacob Abbott,Children,"Children's stories, Dogs, Fiction, Juvenile fiction, Loyalty",1854,5779289,https://covers.openlibrary.org/b/id/5779289-L.jpg,12,,0,/works/OL4242155W
An essay on fevers,John Huxham,Children,"Angina maligna, Care and hygiene, Children, Diphtheria, Diseases",1750,8558051,https://covers.openlibrary.org/b/id/8558051-L.jpg,12,,0,/works/OL5225881W
Dark companion,Andre Norton,Children,"Fiction, Life on other planets, Governesses, Children, Science fiction",1970,479559,https://covers.openlibrary.org/b/id/479559-L.jpg,12,,0,/works/OL473240W
Tales in prose,Mary Botham Howitt,Children,"Children's stories, American, Children's stories, Children, Juvenile fiction, Conduct of life",1837,5586599,https://covers.openlibrary.org/b/id/5586599-L.jpg,12,,0,/works/OL5274046W
Heretics,Gilbert Keith Chesterton,Nonfiction,"Criticism, English Authors, English essays, Essays, Literature",1905,1754959,https://covers.openlibrary.org/b/id/1754959-L.jpg,551,,0,/works/OL76482W
The Varieties of Religious Experience,"William James, Dr. William James, WILLIAM JAMES, James, William, William James, CrossReach Publications, James William",Nonfiction,"Religious Psychology, Religion, Conversion, Experience (Religion), Philosophy and religion",1817,2415434,https://covers.openlibrary.org/b/id/2415434-L.jpg,266,,0,/works/OL1073561W
"The science of getting rich, or, financial success through creative thought","Wallace D. Wattles, Ruth L Miller, Patricia J. Crane, Rick Nichols",Nonfiction,"Success, Wealth, New Thought, Riqueza, Éxito",1910,854989,https://covers.openlibrary.org/b/id/854989-L.jpg,235,,0,/works/OL3792044W
"The principall navigations, voiages, and discoveries of the English nations","Richard Hakluyt, Jack Beeching, Richard David, Edmund Goldsmid",Nonfiction,"Voyages and travel, Discovery and exploration, English, Collected works, Voyages and travels",1589,6052194,https://covers.openlibrary.org/b/id/6052194-L.jpg,225,,0,/works/OL3639910W
On the origin of species by means of natural selection,Charles Darwin,Nonfiction,"Evolution, Evolution (Biology), Evolución, great_books_of_the_western_world, Natural selection",1859,7153600,https://covers.openlibrary.org/b/id/7153600-L.jpg,218,,0,/works/OL515051W
Utopia,Thomas More,Nonfiction,"Utopias, Proverbs, Bibliography, Utopías, Fiction",1518,7222976,https://covers.openlibrary.org/b/id/7222976-L.jpg,198,,0,/works/OL15366912W
The Economic Consequences of the Peace (Twentieth-Century Classics),"John Maynard Keynes, Jens Hölscher, Matthias Klaes, Anonymous",Nonfiction,"World War, 1914-1918, Economic aspects, Economic aspects of World War, 1914-1918, Economic history, Treaty of Versailles",1919,10925001,https://covers.openlibrary.org/b/id/10925001-L.jpg,197,,0,/works/OL35914W
Vom Kriege,"Carl von Clausewitz, F. N. Maude, James John Graham",Nonfiction,"Military art and science, War, Strategy, Military, Nonfiction",1835,9933109,https://covers.openlibrary.org/b/id/9933109-L.jpg,193,,0,/works/OL62744W
Ten Days That Shook the World,John Reed,Nonfiction,"History, Soviet union, history, revolution, 1917-1921, Revolution (Soviet Union : 1917-1921) fast (OCoLC)fst01907572, Communism, Nonfiction",1919,12727155,https://covers.openlibrary.org/b/id/12727155-L.jpg,192,,0,/works/OL827976W
The Technique of the Mystery Story,Carolyn Wells,Nonfiction,"Detective and mystery stories, Nonfiction, Technique, Creative writing, Fiction",1913,1282460,https://covers.openlibrary.org/b/id/1282460-L.jpg,182,,0,/works/OL1202223W
"The Renaissance, Studies in Art and Poetry",Walter Pater,Nonfiction,"Renaissance Arts, Ut pictura poesis (Aesthetics), Renaissance, Nonfiction, Italy",1873,1803572,https://covers.openlibrary.org/b/id/1803572-L.jpg,156,,0,/works/OL43676W
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,Nonfiction,"Success, Finance, Nonfiction, Self-Improvement, Success in business",1880,756095,https://covers.openlibrary.org/b/id/756095-L.jpg,146,,0,/works/OL891636W
Die Traumdeutung,Sigmund Freud,Nonfiction,"Psychoanalysis, Dreams, Dream interpretation, Neurasthenia, Psychology",1899,234730,https://covers.openlibrary.org/b/id/234730-L.jpg,141,,0,/works/OL1069300W
Le rire; essai sur la signification du comique,"Henri Bergson, Cloudesley Brereton, Fred Rothwell, Cloudesley Shovell Henry 1863 Brereton, Fred [From Old Catalog] Joint Rothwell, David Soler García, Rafael Blanco, Éditions CdBF, Cloudesley Brereton and Fred Rothwell, George Meredith",Nonfiction,"Comedy, Laughter, Classic Literature, Fiction, History and criticism",1901,14016039,https://covers.openlibrary.org/b/id/14016039-L.jpg,139,,0,/works/OL76650W
George Bernard Shaw,"Gilbert Keith Chesterton, edibooks",Nonfiction,"Criticism and interpretation, Shaw, Bernard, 1856-1950, Literary Criticism, Nonfiction, Literature, history and criticism",1909,8243303,https://covers.openlibrary.org/b/id/8243303-L.jpg,138,,0,/works/OL76472W
Die protestantische Ethik und der Geist des Kapitalismus,"Max Weber, Gilbert Geis, Sebastian Guzman, James Hill, Joaquín Abellán García, Đặng Thị Nguyệt Ánh, Le Minh Ton, Tôn Lê Minh, Talcott Parsons, Benito Romero, Suzanne Barbeau, Jacques Chavy, Piero Burresi, Isabelle Kalinowski, Luis Legaz Lacambra",Nonfiction,"Capitalism, Christian ethics, Christian sociology, Christianity, Christianity and economics",1700,5381835,https://covers.openlibrary.org/b/id/5381835-L.jpg,137,,0,/works/OL1362905W
The Power of Your Subconscious Mind,Joseph Murphy,Nonfiction,"Mental discipline, Subconsciousness, Disciplina mental, Subconsciencia, Psychology",1963,6553019,https://covers.openlibrary.org/b/id/6553019-L.jpg,130,,0,/works/OL55806W
The Wealth of Nations,Adam Smith,Nonfiction,"Economische filosofie, Communism, Finance, Business, Open Library Staff Picks",1776,12816911,https://covers.openlibrary.org/b/id/12816911-L.jpg,123,,0,/works/OL76827W
South: the story of Shackleton's 1914-1917 expedition,Sir Ernest Henry Shackleton,Nonfiction,"British, Discovery and exploration, Imperial Trans-Antarctic Expedition (1914-1917), Travel, Shackleton, ernest henry, sir, 1874-1922",1919,6418091,https://covers.openlibrary.org/b/id/6418091-L.jpg,116,,0,/works/OL1931005W
Cape Cod,Henry David Thoreau,Nonfiction,"Description and travel, Nature, Journeys, Description & travel, Nonfiction",1864,1468928,https://covers.openlibrary.org/b/id/1468928-L.jpg,115,,0,/works/OL55724W
The history of British India,"H. H. Wilson, James Mill",Nonfiction,"British, British influences, Civilization, History, Politics and government",1817,8535054,https://covers.openlibrary.org/b/id/8535054-L.jpg,105,,0,/works/OL68023W
The game of life and how to play it,Florence Scovel Shinn,Nonfiction,"Conduct of life, New Age, New Thought, Nonfiction, Psychological aspects",1925,406958,https://covers.openlibrary.org/b/id/406958-L.jpg,97,,0,/works/OL4794651W
The Law of Success,Napoleon Hill,Nonfiction,"Success, Business, Management, Nonfiction, Self-Improvement",1969,2292427,https://covers.openlibrary.org/b/id/2292427-L.jpg,90,,0,/works/OL527383W
Le barbier de Séville,Pierre Augustin Caron de Beaumarchais,Nonfiction,"Literary Criticism, Nonfiction, French drama, Continental european fiction (fictional works by one author), Continental european drama (dramatic works by one author)",1776,5972581,https://covers.openlibrary.org/b/id/5972581-L.jpg,84,,0,/works/OL1326931W
The frontier in American history,Frederick Jackson Turner,Nonfiction,"History, Frontier thesis, Frontier and pioneer life, Territorial expansion, Historiography",1920,4143473,https://covers.openlibrary.org/b/id/4143473-L.jpg,84,,0,/works/OL1417901W
The Outline of History,H. G. Wells,Nonfiction,"World history, History, Nonfiction, Histoire universelle, Universal History",1919,6983070,https://covers.openlibrary.org/b/id/6983070-L.jpg,81,,0,/works/OL52264W
The Secret History,"Procopius, Richard Atwater",Nonfiction,"Justinian I, Emperor of the East, 483?-565, Byzantine empire, history, History, Rome, history, empire, 30 b.c.-476 a.d., Ancient",1623,2324122,https://covers.openlibrary.org/b/id/2324122-L.jpg,80,,0,/works/OL136693W
"Men are From Mars, Women are From Venus","John Gray, John Gray, John [Ph.D] Gray",Nonfiction,"Communication, Interpersonal relations, Family & Relationships, Marriage, Nonfiction",1992,10991,https://covers.openlibrary.org/b/id/10991-L.jpg,78,,0,/works/OL263458W
La société féodale,Marc Bloch,Nonfiction,"Féodalité, Feudalism, History, Feudal law, Histoire",1939,10475034,https://covers.openlibrary.org/b/id/10475034-L.jpg,77,,0,/works/OL284442W
How to Speak and Write Correctly,Joseph Devlin,Nonfiction,"Rhetoric, English language, Language Arts, Nonfiction, Self-Improvement",1910,2758545,https://covers.openlibrary.org/b/id/2758545-L.jpg,68,,0,/works/OL2255454W
On the art of writing,Arthur Quiller-Couch,Nonfiction,"Authorship, Creative writing (Higher education), English language, English literature, writing",1916,5919462,https://covers.openlibrary.org/b/id/5919462-L.jpg,68,,0,/works/OL3863998W
The Worst Journey in the World,Apsley Cherry-Garrard,Nonfiction,"British discovery and exploration, Adélie penguins, Aurora borealis, marine biology, bilizzards",1922,12819590,https://covers.openlibrary.org/b/id/12819590-L.jpg,67,,0,/works/OL3360211W
L'ancien régime et la Révolution,Alexis de Tocqueville,Nonfiction,"History, Causes, War, Political Systems, France, history, revolution, 1789-1799, causes",1856,10636517,https://covers.openlibrary.org/b/id/10636517-L.jpg,66,,0,/works/OL487147W
The Science of Being Well,"Wallace D. Wattles, Jim Killavey, Bart Van den Hoogen",Nonfiction,"Nonfiction, Self-Improvement, Health, Mental healing, New thought",1910,2009980,https://covers.openlibrary.org/b/id/2009980-L.jpg,65,,0,/works/OL7990009W
"Der Ursprung der Familie, des Privateigenthums und des Staats",Friedrich Engels,Nonfiction,"History, Property, The State, Primitive societies, Family",1884,6139839,https://covers.openlibrary.org/b/id/6139839-L.jpg,65,,0,/works/OL303640W
Considerations on Representative Government,John Stuart Mill,Nonfiction,"Representative government and representation, Nonfiction, Politics",1861,3325330,https://covers.openlibrary.org/b/id/3325330-L.jpg,63,,0,/works/OL1068084W
Freakonomics,"Steven D. Levitt, Stephen J. Dubner, Andrea Montero Cusset",Nonfiction,"Economics, Economics -- Psychological aspects, Economics -- Sociological aspects, Finance, Nonfiction",2005,11172914,https://covers.openlibrary.org/b/id/11172914-L.jpg,63,,0,/works/OL278022W
The Internet for Dummies,"John R. Levine, Carol Baroudi, Margaret Levine Young, Arnold Reinhold, Hy Bender, Geoff Ebbs",Nonfiction,"Internet, Computer networks, Handbooks, manuals, Internet (Red informática), Redes informáticas",1993,10934135,https://covers.openlibrary.org/b/id/10934135-L.jpg,62,,0,/works/OL57786W
The expression of emotions in man and animals,Charles Darwin,Nonfiction,"Comparative Psychology, Instinct, Emotions, Expression, Evolution",1872,10708716,https://covers.openlibrary.org/b/id/10708716-L.jpg,62,,0,/works/OL515301W
How to live on 24 hours a day,"Arnold Bennett, Jim Roberts",Nonfiction,"Conduct of life, Nonfiction, Self-Improvement, Morale pratique, Values",1900,1760143,https://covers.openlibrary.org/b/id/1760143-L.jpg,60,,0,/works/OL109213W
Brave New World Revisited,Aldous Huxley,Nonfiction,"Brainwashing, Science Fiction & Fantasy, Modern History, Liberty, Fiction",1958,41918,https://covers.openlibrary.org/b/id/41918-L.jpg,58,,0,/works/OL64448W
The Gettysburg Address,Abraham Lincoln,Nonfiction,"Portraits, Consecration of cemeteries, Anniversaries, History, Juvenile literature",1883,7036799,https://covers.openlibrary.org/b/id/7036799-L.jpg,58,,0,/works/OL64760W
Montcalm and Wolfe,Francis Parkman,Nonfiction,"Canada, Histoire, Canada Seven Years' War, 1755-1763, United States French and Indian War, 1755-1763, Seven Years' War, 1755-1763",1884,164689,https://covers.openlibrary.org/b/id/164689-L.jpg,56,,0,/works/OL102798W
A Brief History Of The United States,"Allan Nevins, Henry Steele Commager, Jeffrey Morris",Nonfiction,"History, Histoire, Nonfiction, American History, Science politique",1942,15112680,https://covers.openlibrary.org/b/id/15112680-L.jpg,55,,0,/works/OL1181798W
The 48 Laws of Power,Robert Greene,Nonfiction,"Business, Control (Psychology), Contrôle (Psychologie), Pouvoir (Morale), Nonfiction",1998,6424160,https://covers.openlibrary.org/b/id/6424160-L.jpg,55,,0,/works/OL1968368W
